Video_ID,Title,Artist,Channel,Published_At,URL,ImageURL
ucugN_HqtWI,احمد شيبه - شايف نفسك وصلت لايه ( خايف دلوقتي و اتخضيت ) ( Lyrics ),Ahmed Sheba,Ahmed Sheba,2024-02-25T18:00:07Z,https://www.youtube.com/watch?v=ucugN_HqtWI,https://i.ytimg.com/vi/ucugN_HqtWI/mqdefault.jpg
RVKbjHpcDQg,Ramy Sabry - Bahki Aleky [Official Lyrics Video] | رامي صبري - بحكي عليكي,Ramy Sabry,Ramy Sabry,2024-01-04T14:02:03Z,https://www.youtube.com/watch?v=RVKbjHpcDQg,https://i.ytimg.com/vi/RVKbjHpcDQg/mqdefault.jpg
tWjp-DNouII,منه قدري فيديو كوفر ناقصني امان لكل شخص فقد شخص بيحبه ( انا مشبعتش منك لسه ) Cover Na2sny Aman 2024,ستار 7 للانتاج الفني Star Seven Production,ستار 7 للانتاج الفني Star Seven Production,2023-09-13T02:26:49Z,https://www.youtube.com/watch?v=tWjp-DNouII,https://i.ytimg.com/vi/tWjp-DNouII/mqdefault.jpg
KLZ4lEwEgWY,Youssif Elashry - Etnsena | يوسف العشري - اتنسينا (Official Music Video),Ashry,Ashry,2024-10-24T15:00:17Z,https://www.youtube.com/watch?v=KLZ4lEwEgWY,https://i.ytimg.com/vi/KLZ4lEwEgWY/mqdefault.jpg
SOYAoXef4dY,MUSliM - Meen Kan Sabab | Music Video - 2022 | مسلم - مين كان سبب,MUSliM - مُسلِم ,MUSliM - مُسلِم ,2022-06-03T17:02:20Z,https://www.youtube.com/watch?v=SOYAoXef4dY,https://i.ytimg.com/vi/SOYAoXef4dY/mqdefault.jpg
CXkl2g7_sS0,ساعه اغاني حزينه - ليل المحمدي - ميكس اغاني حزينه - Mix Songs - Lil Elmohamdy - 2025,ليل المحمدي - Collected songs,ليل المحمدي - Collected songs,2024-12-04T16:00:06Z,https://www.youtube.com/watch?v=CXkl2g7_sS0,https://i.ytimg.com/vi/CXkl2g7_sS0/mqdefault.jpg
2OAWzxAn8Og,Rajaa Belmir - JRO7i / Li Kanet Omri (Music Video Cover) | رجاء بلمير - جروحي / اللي كانت عمري,Belmirs | بلمير,Belmirs | بلمير,2022-08-25T19:08:29Z,https://www.youtube.com/watch?v=2OAWzxAn8Og,https://i.ytimg.com/vi/2OAWzxAn8Og/mqdefault.jpg
wOfFbF5tpn4,سلطان العماني | مصطفى ابراهيم - عوفني ( حصريا) 2020,سلطان العماني,سلطان العماني,2020-01-28T16:38:00Z,https://www.youtube.com/watch?v=wOfFbF5tpn4,https://i.ytimg.com/vi/wOfFbF5tpn4/mqdefault.jpg
vJ2GuZJ3uig,Hamada Helal - Kolama Afakar Fek / حمادة هلال - كل ماافكر فيك,iMediaMusicRecords,iMediaMusicRecords,2015-05-03T13:03:19Z,https://www.youtube.com/watch?v=vJ2GuZJ3uig,https://i.ytimg.com/vi/vJ2GuZJ3uig/mqdefault.jpg
dcvpDjsOtN0,اغانى حزينه - طارق الشيخ  و عبد الباسط و الليثى و شيبه و سلطان و البرنس و اسامه و على و عمر و سمسم,Trending Music,Trending Music,2024-09-30T10:59:06Z,https://www.youtube.com/watch?v=dcvpDjsOtN0,https://i.ytimg.com/vi/dcvpDjsOtN0/mqdefault.jpg
uv2_g7wCvdw,MUSliM - Aleb Fel Dafater | Official Music Video - 2022 | مسلم - قلب فى الدفاتر,MUSliM - مُسلِم ,MUSliM - مُسلِم ,2022-12-22T18:00:10Z,https://www.youtube.com/watch?v=uv2_g7wCvdw,https://i.ytimg.com/vi/uv2_g7wCvdw/mqdefault.jpg
LSMeZRIQr1Q,Tamer hosny - kol Haga Bena (English subtitled ) / كليب كل حاجة بينا - من فيلم اهواك - تامر حسني,Tamer Hosny,Tamer Hosny,2015-09-20T23:43:15Z,https://www.youtube.com/watch?v=LSMeZRIQr1Q,https://i.ytimg.com/vi/LSMeZRIQr1Q/mqdefault.jpg
RBOhI_2I2Qo,MUSliM - Mesh Nadman | Music Video - 2021 | مسلم - مش ندمان,MUSliM - مُسلِم ,MUSliM - مُسلِم ,2021-12-28T17:00:11Z,https://www.youtube.com/watch?v=RBOhI_2I2Qo,https://i.ytimg.com/vi/RBOhI_2I2Qo/mqdefault.jpg
rz3uAdmrUvE,Adam - Kol Wahed / ادم - كل واحد,MelodyHDTV,MelodyHDTV,2009-07-12T10:00:40Z,https://www.youtube.com/watch?v=rz3uAdmrUvE,https://i.ytimg.com/vi/rz3uAdmrUvE/mqdefault.jpg
fIw0914lSoo,كوكتيل أغاني محمد سعيد || 2022 || Mohammed Saeed Mix,Cash Flow,Cash Flow,2022-12-10T14:28:26Z,https://www.youtube.com/watch?v=fIw0914lSoo,https://i.ytimg.com/vi/fIw0914lSoo/mqdefault.jpg
21OMIkbhleU,Amr Diab - Hayeish Yeftekerni (Official Lyric Video) | (كلمات) عمرو دياب - هيعيش يفتكرني,Amr Diab,Amr Diab,2020-02-18T08:30:11Z,https://www.youtube.com/watch?v=21OMIkbhleU,https://i.ytimg.com/vi/21OMIkbhleU/mqdefault.jpg
yBw9Ylix4H8,MUSliM - Saaban Aleky | Official Music Video - 2023 | مسلم - صعبان عليكي,MUSliM - مُسلِم ,MUSliM - مُسلِم ,2023-03-10T17:00:09Z,https://www.youtube.com/watch?v=yBw9Ylix4H8,https://i.ytimg.com/vi/yBw9Ylix4H8/mqdefault.jpg
y-26wdjYXB8,عمرو دياب - منوعات حزين- Amro diab,MELODY & MERCH,MELODY & MERCH,2024-10-20T18:21:00Z,https://www.youtube.com/watch?v=y-26wdjYXB8,https://i.ytimg.com/vi/y-26wdjYXB8/mqdefault.jpg
VM63wm2nkl8,عودي - اسماعيل تمر || Music Video,Ismaeil Tamr | اسماعيل تمر,Ismaeil Tamr | اسماعيل تمر,2020-06-26T12:15:01Z,https://www.youtube.com/watch?v=VM63wm2nkl8,https://i.ytimg.com/vi/VM63wm2nkl8/mqdefault.jpg
7etBl5OT47c,اغنيه &quot; اول ساعات اجمل ليالي &quot; امين خطاب - توزيع اسلام فتحي - انتاج العبد,العبد للإنتاج الفني - El Abd Production,العبد للإنتاج الفني - El Abd Production,2019-09-13T14:43:39Z,https://www.youtube.com/watch?v=7etBl5OT47c,https://i.ytimg.com/vi/7etBl5OT47c/mqdefault.jpg
2Z2Rtud7Jek,ساعتين من أقوي الأغاني الحزينة اللي هتخليك تبكـي من الوجـــع | هاني شاكر وإيهاب توفيق |كوكتيل الدموع,AFUQ Music - أُفق للموسيقي,AFUQ Music - أُفق للموسيقي,2024-02-16T12:00:04Z,https://www.youtube.com/watch?v=2Z2Rtud7Jek,https://i.ytimg.com/vi/2Z2Rtud7Jek/mqdefault.jpg
StLUet7mKso,Ahmed Saad - Bena2es | Official Music Video - 2021 | احمد سعد - بناقص,Ahmed Saad,Ahmed Saad,2021-02-03T16:00:11Z,https://www.youtube.com/watch?v=StLUet7mKso,https://i.ytimg.com/vi/StLUet7mKso/mqdefault.jpg
wVnLOC_8NVI,Hossam Jneed - Jarhak Saaeb (Official Lyric Video) |2019| حسام جنيد - جرحك صعب,حسام جنيد - Hossam Jneed,حسام جنيد - Hossam Jneed,2019-10-30T17:00:10Z,https://www.youtube.com/watch?v=wVnLOC_8NVI,https://i.ytimg.com/vi/wVnLOC_8NVI/mqdefault.jpg
PVhxe9ApUp4,Hussain Al Jassmi - Fakadtak | حسين الجسمي - فقدتك,Rotana,Rotana,2019-09-04T16:20:16Z,https://www.youtube.com/watch?v=PVhxe9ApUp4,https://i.ytimg.com/vi/PVhxe9ApUp4/mqdefault.jpg
ZRln8FMPQio,جورج وسوف - خسرت كل الناس مع الكلمات بجودة عالية,عالمي الخاص اغاني الاحساس,عالمي الخاص اغاني الاحساس,2021-08-18T02:17:30Z,https://www.youtube.com/watch?v=ZRln8FMPQio,https://i.ytimg.com/vi/ZRln8FMPQio/mqdefault.jpg
sSYYOZPaJzY,Hamada Helal - Demo&#39; (Official Music Video) / حمادة هلال - دموع - الكليب الرسمي,High Quality - هاي كواليتي,High Quality - هاي كواليتي,2013-08-17T01:02:52Z,https://www.youtube.com/watch?v=sSYYOZPaJzY,https://i.ytimg.com/vi/sSYYOZPaJzY/mqdefault.jpg
D0VgXyl3lSA,Mawdoa Rogoana -Tamer Hosny / كليب اغنية موضوع رجوعنا - تامر حسني,Tamer Hosny,Tamer Hosny,2024-02-08T17:00:10Z,https://www.youtube.com/watch?v=D0VgXyl3lSA,https://i.ytimg.com/vi/D0VgXyl3lSA/mqdefault.jpg
kYo9jrJqkf4,Haitham Yousif - A7bab El Ro7 | هيثم يوسف - احباب الروح,Haitham Yousif / هيثم يوسف,Haitham Yousif / هيثم يوسف,2014-09-12T11:35:57Z,https://www.youtube.com/watch?v=kYo9jrJqkf4,https://i.ytimg.com/vi/kYo9jrJqkf4/mqdefault.jpg
L1WQbhk2C_g,اسمع اغاني حزينة 😔 لما سألتك ليش مفارق 💔2025,ميوزك عربي Music Arab,ميوزك عربي Music Arab,2024-11-21T15:09:12Z,https://www.youtube.com/watch?v=L1WQbhk2C_g,https://i.ytimg.com/vi/L1WQbhk2C_g/mqdefault.jpg
JmsWltrBz2U,Dystinct - La (speed up) | Arabic Music 2024 | Best Arabic Songs,𝑓𝑖𝑙𝑎𝑟𝑚𝑜𝑛𝑖𝑐𝑎,𝑓𝑖𝑙𝑎𝑟𝑚𝑜𝑛𝑖𝑐𝑎,2024-05-29T19:37:23Z,https://www.youtube.com/watch?v=JmsWltrBz2U,https://i.ytimg.com/vi/JmsWltrBz2U/mqdefault.jpg
BdMbuCCkeyc,"Arabic Songs Full Album 🎧 Top Arabic Songs by Hamaki, Sherine ♥ أفضل الأغاني العربية على مر التاريخ",Arabic Songs,Arabic Songs,2024-11-26T04:00:16Z,https://www.youtube.com/watch?v=BdMbuCCkeyc,https://i.ytimg.com/vi/BdMbuCCkeyc/mqdefault.jpg
t81hjz9n8Ig,"Arabic Music, Arabian Oud Music, Middle Eastern Music - Beautiful!",Punish Studios,Punish Studios,2024-11-20T23:18:34Z,https://www.youtube.com/watch?v=t81hjz9n8Ig,https://i.ytimg.com/vi/t81hjz9n8Ig/mqdefault.jpg
_MmArU1Kp6I,Best Arabic Music Ever,Ahmed Hawary,Ahmed Hawary,2016-04-12T22:17:31Z,https://www.youtube.com/watch?v=_MmArU1Kp6I,https://i.ytimg.com/vi/_MmArU1Kp6I/mqdefault.jpg
Zgz8ybG6l-U,Nancy Ajram - Aah W Noss,NancyAjramVEVO,NancyAjramVEVO,2009-06-18T22:21:25Z,https://www.youtube.com/watch?v=Zgz8ybG6l-U,https://i.ytimg.com/vi/Zgz8ybG6l-U/mqdefault.jpg
B8DHD38T1iQ,✨ Relaxing Arabic Music for Mind &amp; Soul ✨  موسيقى عربية هادئة للاسترخاء  #RelaxingMusic #Arabic #Med,Arabian Pulse 🥁,Arabian Pulse 🥁,2025-02-04T04:30:06Z,https://www.youtube.com/watch?v=B8DHD38T1iQ,https://i.ytimg.com/vi/B8DHD38T1iQ/mqdefault.jpg
CH8kIivJA6o,Top Arabic Songs with Lyrics | Best Arabic Music Hits | Arabic Songs Playlist,HypeSphere,HypeSphere,2024-08-05T17:59:18Z,https://www.youtube.com/watch?v=CH8kIivJA6o,https://i.ytimg.com/vi/CH8kIivJA6o/mqdefault.jpg
q9dXxk7xpq0,🎶 LATEST REMIX ARABIC SONGS 2025 🎶 ARABIC MUSIC 🎶 أحدث ريمكسات الأغاني العربية 2025 🎶,Arabic Song Music,Arabic Song Music,2025-05-23T09:52:19Z,https://www.youtube.com/watch?v=q9dXxk7xpq0,https://i.ytimg.com/vi/q9dXxk7xpq0/mqdefault.jpg
G0pCPpF8Tok,"SATALANA سطلانة - Mahmood El Lithi (Arabic, English &amp; French lyrics)",2Sky2Sun,2Sky2Sun,2023-09-01T06:19:35Z,https://www.youtube.com/watch?v=G0pCPpF8Tok,https://i.ytimg.com/vi/G0pCPpF8Tok/mqdefault.jpg
6s7Tw9ieMCY,New Arabic Remix Song 2024 |Arabic Song | Slowed Reverb| Bass Boosted |Arabic Remix Song,S_Malik9T,S_Malik9T,2025-01-20T16:00:09Z,https://www.youtube.com/watch?v=6s7Tw9ieMCY,https://i.ytimg.com/vi/6s7Tw9ieMCY/mqdefault.jpg
y0ua77o3rJI,"Arabic Playlist 🌍 (Arab, Amapiano, House) ft. Nemz 🔥",Nemz,Nemz,2024-12-29T09:43:34Z,https://www.youtube.com/watch?v=y0ua77o3rJI,https://i.ytimg.com/vi/y0ua77o3rJI/mqdefault.jpg
gL_hpPd1gUk,Microtones in Arabic Music,Rami Atassi's Guitar Studio,Rami Atassi's Guitar Studio,2024-01-16T20:15:28Z,https://www.youtube.com/watch?v=gL_hpPd1gUk,https://i.ytimg.com/vi/gL_hpPd1gUk/mqdefault.jpg
BS2BJw6WEfQ,Alya 🌍 Habibi (حبيبي) 2025 🎵 New arabic song 2025🔔 Best Arabian Music,ArabicVibe,ArabicVibe,2025-01-11T16:00:09Z,https://www.youtube.com/watch?v=BS2BJw6WEfQ,https://i.ytimg.com/vi/BS2BJw6WEfQ/mqdefault.jpg
-ftAbARbTJg,Divine Music - The Year Mix Vol.3 [Chill &amp; Ethnic Deep 2023],Divine Music,Divine Music,2023-09-05T14:15:27Z,https://www.youtube.com/watch?v=-ftAbARbTJg,https://i.ytimg.com/vi/-ftAbARbTJg/mqdefault.jpg
LkHZKATnzD8,Ya Tabtab Wa Dallaa,Nancy Ajram - Topic,Nancy Ajram - Topic,2018-03-01T15:20:36Z,https://www.youtube.com/watch?v=LkHZKATnzD8,https://i.ytimg.com/vi/LkHZKATnzD8/mqdefault.jpg
35Hkdhh-q7g,Ali Gian Arabic music Arabic song,S D subash vi,S D subash vi,2025-02-07T02:20:13Z,https://www.youtube.com/watch?v=35Hkdhh-q7g,https://i.ytimg.com/vi/35Hkdhh-q7g/mqdefault.jpg
y3dqRJ0ttjA,Arabic music  Allah Allah Ya Baba 2022 Official Music Video,Crown Music,Crown Music,2023-01-05T18:00:09Z,https://www.youtube.com/watch?v=y3dqRJ0ttjA,https://i.ytimg.com/vi/y3dqRJ0ttjA/mqdefault.jpg
otcgan76kGU,"Best Arabic Music Hits | Best Arabic Songs Of Sherine, Hamaki 💕 أجمل الأغاني العربية",Arabic Songs,Arabic Songs,2025-03-12T04:19:35Z,https://www.youtube.com/watch?v=otcgan76kGU,https://i.ytimg.com/vi/otcgan76kGU/mqdefault.jpg
u5Gr3Ge_Tqk,Arabic Remix - Khalouni N3ich (Yusuf Ekşioğlu Remix) | 6 Underground [Ryan Reynolds Chase Scene],InfiMing,InfiMing,2021-08-30T13:30:23Z,https://www.youtube.com/watch?v=u5Gr3Ge_Tqk,https://i.ytimg.com/vi/u5Gr3Ge_Tqk/mqdefault.jpg
Q_HoGYhk4x8,National Arab Orchestra -  Alf Leila wi Leila / الف ليلة وليلى - Mai Farouk / مي فاروق,National Arab Orchestra,National Arab Orchestra,2020-06-12T23:00:25Z,https://www.youtube.com/watch?v=Q_HoGYhk4x8,https://i.ytimg.com/vi/Q_HoGYhk4x8/mqdefault.jpg
dGJu-LuDOmw,Rafat Rafat | Yesmar Yesmar | Arabic | Remix | 2023 Tiktok Trend,DJYUNUSTV,DJYUNUSTV,2023-08-26T04:32:30Z,https://www.youtube.com/watch?v=dGJu-LuDOmw,https://i.ytimg.com/vi/dGJu-LuDOmw/mqdefault.jpg
pYO3UbfxgpQ,SAHRA | Deep Ambient Arabic Background Music | Beautiful &amp; Emotional Middle Eastern Meditation Music,Culture Capital  - Background & Meditation Music,Culture Capital  - Background & Meditation Music,2025-03-20T16:30:07Z,https://www.youtube.com/watch?v=pYO3UbfxgpQ,https://i.ytimg.com/vi/pYO3UbfxgpQ/mqdefault.jpg
5C2GebzLo40,Inez - Menak Wla Meni (Hijazi Remix) | New Music 2023 🎶 | Arabic Music,𝑓𝑖𝑙𝑎𝑟𝑚𝑜𝑛𝑖𝑐𝑎,𝑓𝑖𝑙𝑎𝑟𝑚𝑜𝑛𝑖𝑐𝑎,2023-06-30T09:18:11Z,https://www.youtube.com/watch?v=5C2GebzLo40,https://i.ytimg.com/vi/5C2GebzLo40/mqdefault.jpg
2auon7-Zjdo,Kamro - Aman Aman (أمان أمان Arabic Music),Kamro,Kamro,2025-04-27T20:55:46Z,https://www.youtube.com/watch?v=2auon7-Zjdo,https://i.ytimg.com/vi/2auon7-Zjdo/mqdefault.jpg
jYZgSDugk8o,Top 3 Biggest Arabic Songs | R.O.A.D. Podcast Clips,DJcityTV,DJcityTV,2023-04-21T21:36:00Z,https://www.youtube.com/watch?v=jYZgSDugk8o,https://i.ytimg.com/vi/jYZgSDugk8o/mqdefault.jpg
X4ICDHjGImA,Nancy Ajram - Inta Eyh,NancyAjramVEVO,NancyAjramVEVO,2009-06-18T22:17:05Z,https://www.youtube.com/watch?v=X4ICDHjGImA,https://i.ytimg.com/vi/X4ICDHjGImA/mqdefault.jpg
VknlqWGQvtA,Arabic Remix | Aman Aman Kamro | Tiktok Trending | Arabic Mix| Music | Sajid World | 2024 | Dj Valka,Dj Valka,Dj Valka,2024-09-27T12:10:28Z,https://www.youtube.com/watch?v=VknlqWGQvtA,https://i.ytimg.com/vi/VknlqWGQvtA/mqdefault.jpg
tZR5vltVcrQ,Best Arabic Songs of All Time | أشهر قوائم التشغيل الموسيقية العربية (حماقي - شيرين - رامي جمال),Arabic Songs,Arabic Songs,2024-11-15T03:56:08Z,https://www.youtube.com/watch?v=tZR5vltVcrQ,https://i.ytimg.com/vi/tZR5vltVcrQ/mqdefault.jpg
eBf4s0HfgjQ,2 HOURS Beautiful Arabian Music | Relaxing Ambient Middle Eastern Instrumental Music,5-Gram Healing,5-Gram Healing,2022-04-06T04:13:52Z,https://www.youtube.com/watch?v=eBf4s0HfgjQ,https://i.ytimg.com/vi/eBf4s0HfgjQ/mqdefault.jpg
Ph_tbASm31Y,Zouhair Bahaoui - DÉCAPOTABLE (EXCLUSIVE Music Video) | (زهير البهاوي - دكابوطابل (فيديو كليب حصري,Zouhair Bahaoui | زهير بهاوي,Zouhair Bahaoui | زهير بهاوي,2018-08-08T18:00:02Z,https://www.youtube.com/watch?v=Ph_tbASm31Y,https://i.ytimg.com/vi/Ph_tbASm31Y/mqdefault.jpg
qk8cAZYf7cI,APT - Versi ARAB GOKIL!! | ROSÉ &amp; Bruno Mars (3way Asiska cover),3way Asiska,3way Asiska,2024-12-04T04:07:08Z,https://www.youtube.com/watch?v=qk8cAZYf7cI,https://i.ytimg.com/vi/qk8cAZYf7cI/mqdefault.jpg
pwNHFv6uhz4,"DYSTINCT - Wala 5, 7, 10 (prod. YAM &amp; Unleaded) / ديستانكت - ولا 5,7,10",Avalon Music,Avalon Music,2024-02-16T15:00:11Z,https://www.youtube.com/watch?v=pwNHFv6uhz4,https://i.ytimg.com/vi/pwNHFv6uhz4/mqdefault.jpg
yNthJNQKH1E,ARABIC SONG VIRAL DI TIKTOK TERBARU FULL ALLBUM 🎵,ARABIC SONG,ARABIC SONG,2024-07-09T23:47:19Z,https://www.youtube.com/watch?v=yNthJNQKH1E,https://i.ytimg.com/vi/yNthJNQKH1E/mqdefault.jpg
DYE81dgMvms,Arabic Lounge Music | Middle East Cafe Music | خنیا,BACKGROUND WAVE,BACKGROUND WAVE,2022-05-12T17:58:03Z,https://www.youtube.com/watch?v=DYE81dgMvms,https://i.ytimg.com/vi/DYE81dgMvms/mqdefault.jpg
LdXGWoIOys8,What does singing English in the Arabic scale sound like? #acapella #arabicmusic #doyouloveme #riff,Asya Satti,Asya Satti,2023-08-30T17:29:16Z,https://www.youtube.com/watch?v=LdXGWoIOys8,https://i.ytimg.com/vi/LdXGWoIOys8/mqdefault.jpg
fES-3361CoM,Myriam Fares - Enta El Hayat / مريام فارس - إنت الحياة,WATARY,WATARY,2014-02-17T10:32:48Z,https://www.youtube.com/watch?v=fES-3361CoM,https://i.ytimg.com/vi/fES-3361CoM/mqdefault.jpg
BdS73mMycjI,Aamir Kangda - Aaja Bahon Me | Arabic Version,Byyassar,Byyassar,2016-03-12T22:51:09Z,https://www.youtube.com/watch?v=BdS73mMycjI,https://i.ytimg.com/vi/BdS73mMycjI/mqdefault.jpg
VoLxEAS1DUk,Layali Hob - Arabic Dance Music | Arabic Music,Dark Fuel - Rock Station,Dark Fuel - Rock Station,2025-03-26T18:44:15Z,https://www.youtube.com/watch?v=VoLxEAS1DUk,https://i.ytimg.com/vi/VoLxEAS1DUk/mqdefault.jpg
r-Pll7esZek,Obeid - Moulayiten (ft. Ahmad Sleiman) /عالعين موليتين/,palmtherapysounds.com,palmtherapysounds.com,2022-08-19T17:00:12Z,https://www.youtube.com/watch?v=r-Pll7esZek,https://i.ytimg.com/vi/r-Pll7esZek/mqdefault.jpg
O00n5bg_eHY,Ambient Arabic Meditation Music | Deep Middle Eastern Background Music | Emotional Arab Music,Culture Capital  - Background & Meditation Music,Culture Capital  - Background & Meditation Music,2024-11-29T15:35:15Z,https://www.youtube.com/watch?v=O00n5bg_eHY,https://i.ytimg.com/vi/O00n5bg_eHY/mqdefault.jpg
LPUG5WSlNCI,"MEHTAR🔥|أغاني الريمكس العربية🔥|BEST ARABİC REMİX MUSİC 2024🔥|АРАБСКИЕ РЕМИКСЫ,ПЕСНИ❤️2024❤️",Sebnem Esgerova,Sebnem Esgerova,2024-07-09T13:00:07Z,https://www.youtube.com/watch?v=LPUG5WSlNCI,https://i.ytimg.com/vi/LPUG5WSlNCI/mqdefault.jpg
Qqpio3AS9jQ,Ah Ya Albi (Arabic Remix) #tiktok,Quantum Pro,Quantum Pro,2024-03-10T16:00:14Z,https://www.youtube.com/watch?v=Qqpio3AS9jQ,https://i.ytimg.com/vi/Qqpio3AS9jQ/mqdefault.jpg
Omz8_BVC1-c,Full album arabic music viral  tiktok terbaru || kumpulan lagu Arab viral,seratus persen 30,seratus persen 30,2024-10-11T01:21:56Z,https://www.youtube.com/watch?v=Omz8_BVC1-c,https://i.ytimg.com/vi/Omz8_BVC1-c/mqdefault.jpg
tGyzptvKUdI,How to sound Arab af,Rudy Ayoub,Rudy Ayoub,2025-05-09T13:04:22Z,https://www.youtube.com/watch?v=tGyzptvKUdI,https://i.ytimg.com/vi/tGyzptvKUdI/mqdefault.jpg
7QYug8klUGo,Calling You – The Most Emotional Arabic Love Song&quot; 💖,👑 Whispering Horizons 👑,👑 Whispering Horizons 👑,2025-02-05T19:14:41Z,https://www.youtube.com/watch?v=7QYug8klUGo,https://i.ytimg.com/vi/7QYug8klUGo/mqdefault.jpg
TffF5XU_3z8,Karma 2- Arabic remix #darbukacover #darbuka #music #darbukashow,Qristine Hovsepyan,Qristine Hovsepyan,2024-11-15T06:29:15Z,https://www.youtube.com/watch?v=TffF5XU_3z8,https://i.ytimg.com/vi/TffF5XU_3z8/mqdefault.jpg
KlA-TrQ5Dcw,Mezdeke  - Shik Shak Shok (Lyrics),The Other Side,The Other Side,2024-02-28T13:18:25Z,https://www.youtube.com/watch?v=KlA-TrQ5Dcw,https://i.ytimg.com/vi/KlA-TrQ5Dcw/mqdefault.jpg
B9W8nmYIqMw,"Best Arabic Songs Of Sherine, Hamaki, Ramy Gamal💚أشهر قوائم التشغيل الموسيقية العربية (حماقي, شيرين)",Arabic Songs,Arabic Songs,2025-03-31T07:26:16Z,https://www.youtube.com/watch?v=B9W8nmYIqMw,https://i.ytimg.com/vi/B9W8nmYIqMw/mqdefault.jpg
S_3au0lxTgI,Paramuna nirnayamey live music || Arabic style || Duduk || Mandolin || Strings,DANUEN NISSI  دانوين نيسي 🎵 🎹 ,DANUEN NISSI  دانوين نيسي 🎵 🎹 ,2025-05-22T12:27:42Z,https://www.youtube.com/watch?v=S_3au0lxTgI,https://i.ytimg.com/vi/S_3au0lxTgI/mqdefault.jpg
mV5aqiekz7Y,Geceler | Gejala | Kizlar | Arabic Song | Turkish Song | Arabic Remix Song | Rimix,VK Edition,VK Edition,2023-04-29T05:30:16Z,https://www.youtube.com/watch?v=mV5aqiekz7Y,https://i.ytimg.com/vi/mV5aqiekz7Y/mqdefault.jpg
jRuyMhUy_n8,1 Hour peaceful Oud | Arabic vibe for relax and calmness 🙏,Depth,Depth,2024-11-26T13:00:49Z,https://www.youtube.com/watch?v=jRuyMhUy_n8,https://i.ytimg.com/vi/jRuyMhUy_n8/mqdefault.jpg
32Bywd9UVhM,Hotline bling x arabic rmx,F_A29,F_A29,2023-10-09T18:56:56Z,https://www.youtube.com/watch?v=32Bywd9UVhM,https://i.ytimg.com/vi/32Bywd9UVhM/mqdefault.jpg
lcy_MF_jGdE,"Arabian Oud Music,  Arabic Music, Middle Eastern Music - Just Beautiful!",ParadiseTonight (Meditation Music & more),ParadiseTonight (Meditation Music & more),2021-05-26T13:00:25Z,https://www.youtube.com/watch?v=lcy_MF_jGdE,https://i.ytimg.com/vi/lcy_MF_jGdE/mqdefault.jpg
QqiqISFT15w,Wael Kfoury - El Bint El Awiye ( Music Video - 2021) وائل كفوري - البنت القوية,Wael Kfoury | وائل كفوري,Wael Kfoury | وائل كفوري,2021-07-11T08:57:29Z,https://www.youtube.com/watch?v=QqiqISFT15w,https://i.ytimg.com/vi/QqiqISFT15w/mqdefault.jpg
tWWbwf0ReNg,dj arba safa all videos/dj arba safa #arabic #music #short #hairgrowth #pubg /arab safa #dj #arabic,MARQUEE,MARQUEE,2021-10-28T20:50:24Z,https://www.youtube.com/watch?v=tWWbwf0ReNg,https://i.ytimg.com/vi/tWWbwf0ReNg/mqdefault.jpg
UsZ10Yv-Q6I,"DYSTINCT - La (prod. YAM, Unleaded &amp; Ryder &amp; Seno)",Avalon Music,Avalon Music,2023-12-21T15:00:10Z,https://www.youtube.com/watch?v=UsZ10Yv-Q6I,https://i.ytimg.com/vi/UsZ10Yv-Q6I/mqdefault.jpg
GUq9wSUoMys,Arabic Remix - Teebat Galbi ( Prod. Fatih Karaytu) Yeni,Fatih Karaytu,Fatih Karaytu,2024-03-22T14:00:22Z,https://www.youtube.com/watch?v=GUq9wSUoMys,https://i.ytimg.com/vi/GUq9wSUoMys/mqdefault.jpg
4WHEr1O82V0,Arabic Music - Mesaytara (Elsen Pro Remix) | Best Arabic Remix Music,𝑓𝑖𝑙𝑎𝑟𝑚𝑜𝑛𝑖𝑐𝑎,𝑓𝑖𝑙𝑎𝑟𝑚𝑜𝑛𝑖𝑐𝑎,2024-03-03T18:49:11Z,https://www.youtube.com/watch?v=4WHEr1O82V0,https://i.ytimg.com/vi/4WHEr1O82V0/mqdefault.jpg
CWPIHrKxctU,Naz Dej - Tuttur Dur (Official Music Video),Nila Muzik,Nila Muzik,2023-09-26T14:00:15Z,https://www.youtube.com/watch?v=CWPIHrKxctU,https://i.ytimg.com/vi/CWPIHrKxctU/mqdefault.jpg
b9RRLPL3JTA,Eugena Aliu -  Arabica,Eugena Aliu,Eugena Aliu,2025-02-06T19:00:06Z,https://www.youtube.com/watch?v=b9RRLPL3JTA,https://i.ytimg.com/vi/b9RRLPL3JTA/mqdefault.jpg
rNPn8704JnU,FG - Neshooni ( Persian Music ),Arabic Trap جبهة العربية,Arabic Trap جبهة العربية,2017-12-10T12:54:06Z,https://www.youtube.com/watch?v=rNPn8704JnU,https://i.ytimg.com/vi/rNPn8704JnU/mqdefault.jpg
n06swzCV_as,Mezdeke - Wana Wana,MissRosaBlanka,MissRosaBlanka,2009-11-22T19:27:24Z,https://www.youtube.com/watch?v=n06swzCV_as,https://i.ytimg.com/vi/n06swzCV_as/mqdefault.jpg
RZFf9lYHn_c,Voices of The Night (BEAUTIFUL CHILLOUT MIX) يا ليـــــل,Gcoups,Gcoups,2013-08-16T07:20:20Z,https://www.youtube.com/watch?v=RZFf9lYHn_c,https://i.ytimg.com/vi/RZFf9lYHn_c/mqdefault.jpg
